SMILES,bbb 
C(C1=NCCN1)C1=Cc2c(cccc2)CC1,1
O([C@H](/C(=N/O)/N)C)c1c2c(ccc1)cccc2,1
Clc1cc(N2CCN(CCCN3C(=O)N(CCOc4ccccc4)C(CC)=N3)CC2)ccc1,1
O=C(Nc1c(C)cccc1C)CN1C(=O)CCC1,1
Fc1ccc(N2CCN(CC[C@@H](NC(=O)c3cnccc3)C)CC2)cc1,1
O=C(N1CCOCC1)c1cnccc1,1
O=C(N)c1cnccc1,1
O=[N+]([O-])c1cc2C(c3ccccc3)=NCC(=O)N(C)c2cc1,1
O=C(OC[C@]([C@@H](CC)C)(COC(=O)N)C)NC(C)C,1
O([C@@H](CCNC)c1ccccc1)c1c(OC)cccc1,1
Brc1ccc(/C(=C/CNC)/c2cnccc2)cc1,1
Nc1c2c([C@@H](c3ccccc3)CN(C)C2)ccc1,1
N(CCCCCCCCC)[C@@H]1N=CNc2[nH]ccc12,1
FC(F)(F)CF,1
Oc1cc2c(cc1)C[C@H]1NCC[C@@]32[C@H]1CCCC3,1
Clc1cc2C(C3=CCCCC3)=NCC(=O)Nc2cc1,1
N(CC/C=C/1\c2c(cccc2)CCc2c\1cccc2)C,1
O(C)c1c(OC)ccc2[C@@H]([C@H]3N(C)CCc4c3c(OC)c3OCOc3c4)OC(=O)c12,1
O(/N=C/1\c2c(cccc2)CCc2c\1cccc2)CCN(C)C,1
Fc1cc2onc(C3CCN(CCC=4C(=O)N5[C@H](C(C)=CC=C5)NC=4C)CC3)c2cc1,1
N(N)[C@@H](CCCCCC)C,1
ClC[C@@H](O)Cn1c(C)ncc1[N+](=O)[O-],1
FC(F)(F)c1cc([C@H]2OCCN(C(C)C)C2)ccc1,1
Clc1cc2C(c3ccccc3)=N[C@H](O)C(=O)Nc2cc1,1
O=C(N)N1c2c(C(=O)Cc3c1cccc3)cccc2,1
[O-][N+]([C@H](Cc1ccccc1)C)(Cc1ccccc1)C,1
O=C(O)[C@@H](N)Cc1c2c([nH]c1)ccc(O)c2,1
O=C(N(C)C)COC1c2c(cccc2)CCc2c1cccc2,1
O(C)c1c2O[C@H]3C(=O)CC[C@]4(O)[C@@H]5N(C)CC[C@]34c2c(cc1)C5,1
O=C1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@@](O)([C@H](N(C)CC3)C4)CC1,1
Clc1nc2nc(N3[C@@H](CC(=O)CCC(C)C)c4c(C3=O)cccc4)ccc2cc1,1
O=C1N(C(C)C)c2c(-n3c1c(-c1nc(C4CC4)on1)nc3)cccc2,1
O(C)c1ccc(N2C(=O)O[C@H](CN3CCC(O)(c4cc5OCOc5cc4)CC3)C2)cc1,1
Clc1c(N)cc(OCC2CC2)c(C(=O)N[C@@H]2C3CCN(C2)CC3)c1,1
O=C(NC(=O)c1ccccc1)NC1CCN(Cc2cc3c(cc2)cccc3)CC1,1
N(CC#C)(Cc1ccccc1)C,1
Fc1ccc([C@@H]2[C@@H](COc3cc4OCOc4cc3)CNCC2)cc1,1
Clc1nc2nc(N3[C@H](CC(=O)N4CCC5(OCCO5)CC4)c4c(C3=O)cccc4)ccc2cc1,1
Clc1c(C(F)(F)F)cc(C2(O)CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,1
O([C@H](C([C@@H](OC(=O)N)C)C)C)C(=O)N,1
O=C1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@@](NCCCCC)([C@H](N(C)CC3)C4)C=C1,1
Oc1cc2[C@@]3(C)[C@H](C)[C@@H](N(C/C=C(\C)/C)CC3)Cc2cc1,1
ClC(Cl)(Cl)C1OCC(CO)(CO)CO1,1
CN1CCN(C=2n3c(Sc4c(N=2)cccc4)ncc3)CC1,1
N1(c2nc(-c3ccccc3)c3c(c2)cccc3)CCNCC1,1
S(C[C@H]1CN(CCC)[C@H]2[C@@H](c3c4c([nH]cc4C2)ccc3)C1)C,1
O=C(NC(=O)Cc1ccccc1)N,1
O=C(NC(=O)[C@@H](CC)c1ccccc1)N,1
C[C@H]1[C@@H](c2ccccc2)OCCN1,1
O(C[C@@H](NN)C)c1ccccc1,1
O=C(Oc1ccccc1)c1c(O)cccc1,1
O=C1C(c2ccccc2)(c2ccccc2)NC(=O)N1,1
O=C(Oc1cc2[C@]3(C)[C@H](N(C)c2cc1)N(C)CC3)NC,1
Oc1cc([C@]2(CCC)[C@H](C)CN(C)CC2)ccc1,1
O=C(Nc1ccc(OC(=O)[C@H]2NC(=O)CC2)cc1)C,1
FC(F)(F)c1cc2/C(=C/CCN3CCC(CCO)CC3)/c3c(Sc2cc1)cc(F)cc3,1
O=C(C)c1cc2N(CCCN3CCC(CCO)CC3)c3c(Sc2cc1)cccc3,1
O=C1[C@H]2[C@@H](Cc3[nH]c(C)c(CC)c13)CCN(C)C2,1
N(CC[C@@]1(C)OCCC=2c3c(cccc3)CC1=2)(C)C,1
Clc1cc2C(c3ccccc3)=N[C@@H](OC(=O)C(C)(C)C)C(=O)Nc2cc1,1
O=C(NCCN(C(C)C)C(C)C)CN1C(=O)CCC1,1
O=C1C(C[C@H]2NCCCC2)(c2ccccc2)C(=O)NC(=O)N1,1
O=C(O)C[C@@H](CN)CC(C)C,1
C(\c1ccccc1)(/c1ccccc1)=C\1/CN(CC)CC/1,1
Clc1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,1
O([C@@H](CC)C1CCCCC1)C(=O)N,1
Clc1cc2C(c3c(F)cccc3)=NCC(=O)N(C[C@@H](O)CO)c2cc1,1
[C@H](CCC)(Cc1ccccc1)N1CCCC1,1
OC[C@H]1OC(C(C)C)(C(C)C)OC1,1
O=C(OCCC)Cc1cc(OC)c(OCC(=O)N(CC)CC)cc1,1
O=C1N(C[C@H](N(C)C)C)c2c(Nc3ncccc13)cccc2,1
Fc1ccc(C(=O)CCCN2CCC(C(=O)CC)(N3CCCCC3)CC2)cc1,1
N(CC/C=C/1\c2c(Sc3c\1cccc3)cccc2)(C)C,1
O=C1C(C[C@@H](O)C)(CC=C)C(=O)NC(=O)N1,1
Oc1cc2c(cc1)C[C@H]1N(CC3CC3)CC[C@@]32[C@H]1CCOC3,1
P(=O)(Oc1c2c(CCN(C)C)c[nH]c2ccc1)(O)O,1
S(SCc1c(CO)c(O)c(C)nc1)Cc1c(CO)c(O)c(C)nc1,1
O(CCO)CCN1CCN(C2=Nc3c(Sc4c2cccc4)cccc3)CC1,1
O(CCN(C)C)[C@]1(Cc2ccccc2)[C@@]2(C)C(C)(C)[C@@H](C1)CC2,1
N#CCN[C@H]1c2c(cccc2)CC1,1
O=C(OC)CCN1CCC(N(C(=O)CC)c2ccccc2)(C(=O)OC)CC1,1
Fc1ccc(CNc2cc(N)c(NC(=O)OCC)cc2)cc1,1
O=C(NC1C[C@@H]2N(C)[C@H](C1)CC2)N1c2c(C(C)(C)C1)cccc2,1
Fc1cc2onc(C3CCN(CCC=4C(=O)N5C(=NC=4C)CCCC5)CC3)c2cc1,1
O=C(Oc1cc([C@@H](N(C)C)C)ccc1)N(CC)C,1
Fc1c2OC[C@H](N(C3CCC3)C3CCC3)Cc2c(C(=O)N)cc1,1
O(C(C)C)CC(OCn1c2NC(N)=NCc2nc1)COC(C)C,1
O=C1N2C(=NCC1)C[C@H](c1ccccc1)C2,1
O=C(N[C@H]1[C@H](c2ccccc2)C1)[C@H]1NC(=O)CC1,1
O(C)c1c(OC2CCCC2)cc([C@@H]2CC(=O)NC2)cc1,1
O=C1NC(=O)CN(C[C@H]2C=C3[C@H](N(C)C2)Cc2c4c([nH]c2)cccc34)C1,1
Brc1c(NC2=NCCN2)c(F)ccc1,1
O=C1Nc2c(c(CCN(CCC)CCC)ccc2)C1,1
Fc1ccc(C(=O)CCCN2CCC3(C(=O)N(C)C(=O)C3)CC2)cc1,1
O(/N=C(\C#N)/[C@H]1C2CCN(C1)CC2)C,1
O([C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](CO)O1)c1c(CO)cccc1,1
O=C(N)c1c(O)cccc1,1
O=C(Oc1c(C(=O)O)cccc1)c1c(O)cccc1,1
O=C(N(CC)C)C1(c2ccccc2)CCN(CCCCCC)CC1,1
Clc1ccc(-c2c(CN(C(=O)CCC)C)n3c(n2)C=CC=C3)cc1,1
N([C@H](Cc1ccccc1)C)(CC#C)C,1
Clc1cc2c(C3CCN(CCN4C(=O)NCC4)CC3)cn(-c3ccc(F)cc3)c2cc1,1
CN1CC=2c3c(cccc3)Cc3c(cccc3)C=2CC1,1
FC(F)(F)C(OCF)C(F)(F)F,1
C(c1ccncc1)C1(Cc2ccncc2)c2c(nccc2)-c2ncccc12,1
Clc1ccc(C2([C@@H](N(C)C)CC(C)C)CCC2)cc1,1
C(c1c(N2CCN(C)CC2)cccc1)c1ccccc1,1
O=C(Nc1noc(C)c1)c1c(C)cccc1C,1
Clc1c(Cl)ccc(CC(=O)N(C)[C@@H]2[C@@H](N3CCCC3)C[C@]3(OCCC3)CC2)c1,1
Fc1ccc(OCCCN2CCC3(N(c4ccccc4)CNC3=O)CC2)cc1,1
Fc1ccc(/C(=C/CCN2CCC3(N(c4ccccc4)CNC3=O)CC2)/C)cc1,1
O[C@H](C(C)(C)C)/C=C/c1cc2OCOc2cc1,1
Clc1c(N2C(=O)[C@@H](c3ccccc3)CC2=O)ccc(S(=O)(=O)N)c1,1
S(=O)(=O)(Nc1ncccn1)c1ccc(N)cc1,1
S(=O)(=O)(Nc1noc(C)c1)c1ccc(N)cc1,1
S(=O)(=O)(N)c1cc(C(=O)NC[C@@H]2N(C)CCC2)c(OC)cc1,1
S(CC[C@@H](NC(=O)C)C(=O)Oc1ccc(NC(=O)C)cc1)C,1
Clc1nc2nc(N3[C@H](OC(=O)N4CCN(C)CC4)C=4SCCSC=4C3=O)ccc2cc1,1
N(CCC[C@@]1(c2ccccc2)SC(C)(C)c2c1cccc2)C,1
S(=O)(=O)(NC(C)C)CCN1C(=O)c2c(C1=O)cccc2,1
O=C1N(C)C(=O)c2n(CCN3CCC(c4c5c([nH]c4)cccc5)CC3)cnc2N1C,1
O(C)c1c(OC)ccc([C@H](O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)c1,1
N(CCCN1c2ncccc2N=C(c2ccccc2)c2c1cccc2)(C)C,1
N(CC[C@]1(C)SCCc2c3c(n(CC)c12)cccc3)(C)C,1
O=C1N(CCCCN2CCN(c3ncccn3)CC2)C(=O)[C@@H]2[C@H]1[C@H]1C[C@@H]2CC1,1
O=C1N(Cc2ccc(-c3c(-c4[nH]nnn4)cccc3)cc2)c2nc(C)nc(C)c2CC1,1
FC(F)(F)c1cc2[C@@H](N3CCN(CCO)CC3)C[C@H](c3ccc(F)cc3)c2cc1,1
Clc1cc2c(C3=CCN(CCC)CC3)c[nH]c2cc1,1
O=C(N(CC)CC)N[C@H]1CN(C)[C@H]2[C@H](c3c4c([nH]cc4C2)ccc3)C1,1
O=C1C([C@@H](CCC)CC)(CC)C(=O)NC(=O)N1,1
O(C)c1c(OC)cc2c([C@H]3[N@](C[C@@H](CC(C)C)C(=O)C3)CC2)c1,1
O=C1[C@@H](N2C(=O)c3c(C2=O)cccc3)CCC(=O)N1,1
O=C(OC=1[C@H]2Oc3c(OC)ccc4c3[C@]32[C@H]([C@@H](N(C)CC3)C4)CC=1)C,1
O=C1N(C)c2ncn(C)c2C(=O)N1,1
S=C1NC(=O)C(CC=C)([C@H]2C=CCCC2)C(=O)N1,1
ClC(Cl)C(=O)N[C@H]([C@H](O)c1ccc(S(=O)(=O)C)cc1)CO,1
S=C1NC(=O)C([C@@H](CCC)C)(CC=C)C(=O)N1,1
O=C1N(CCN(C)C)c2c(S[C@H](c3ccccc3)C1)cccc2,1
S(CC)c1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,1
S(=O)(=O)(N(C)C)c1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,1
S(C)c1cc2N(CC[C@H]3N(C)CCCC3)c3c(Sc2cc1)cccc3,1
S(=O)(=O)(N(C)C)c1cc2/C(=C/CCN3CCN(C)CC3)/c3c(Sc2cc1)cccc3,1
O=C1[C@@H](c2ccccc2)OC(N(C)C)=N1,1
O=C(O)[C@H]1CN(CC/C=C(\c2c(C)ccs2)/c2c(C)ccs2)CCC1,1
Clc1cc2S(=O)(=O)N(C)c3c([C@H](NCCCCCCC(=O)O)c2cc1)cccc3,1
CN1Cc2c3c4c(C)csc4ccc3[nH]c2CC1,1
S=C1O[C@@H](COc2ccccc2)CCN1,1
O=C(OCC)[C@@]1([C@H](N(C)C)C=CCC1)c1ccccc1,1
Fc1cc2N3[C@H](CN(C)CC3)CN=C(c3sccc3)c2cc1,1
S=C1N(C2CCN(CCCC(=O)c3ccc(F)cc3)CC2)c2c(N1)cccc2,1
Clc1cc(N)c(N2C(=N)SCC2)cc1,1
S(=O)(=O)(CCn1c(C)ncc1[N+](=O)[O-])CC,1
S(C[C@@H]1C=C2[C@@H](N(C)C1)Cc1c3c([nH]c1)cccc23)c1ncccc1,1
S(CCC)c1c(N2CCN(CCCCN3C(=O)Nc4c(C3=O)cccc4)CC2)cccc1,1
O=C1N(CCCCN2CCN(c3nsc4c3cccc4)CC2)C(=O)CC2(C1)CCCC2,1
O=C(N[C@H](CC(N(C)C)(C)C)C)[C@@H]1OS(=O)(=O)c2c(cc(OC)c(OC)c2)C1,1
N([C@@H](Cc1ccccc1)C)CCC1c2c(Sc3c1cccc3)cccc2,1
O(C)c1c(OC)ccc(C2=NN=C(C)[C@@H](CC)c3c2cc(OC)c(OC)c3)c1,1
ClC(Cl)(Cl)[C@H](O[C@H](CO[C@@H](O)C(Cl)(Cl)Cl)COc1c(C)cccc1)O,1
C(Cc1n[nH]c(C)c1)N1CCN(c2cc(C)ccc2)CC1,1
O[C@]1(CC)C[C@@H]2[N@](CC1)CCc1c2cc(C)cc1,1
Clc1c(C2=NCC(=O)N(CCS(=O)(=O)c3ccc(C)cc3)c3c2cc(Cl)cc3)cccc1,1
O=C(CCCCC)CC[C@@]1(C)[C@]2(C)c3c(ccc(O)c3)C[C@@H]1N(C)CC2,1
S(=O)(=O)(OC[C@]12OC(C)(C)O[C@@H]1[C@H]1OC(C)(C)O[C@H]1CO2)N,1
O=C(OCC)c1c(C)nc2n(CC)ncc2c1NCCCC,1
N[C@H]1[C@@H](c2ccccc2)C1,1
Clc1cc(N2CCN(CCCN3C(=O)N4[C@@H](N3)C=CC=C4)CC2)ccc1,1
N(C)(C)[C@@H]1[C@H](C)Oc2c(cccc2)C1,1
Fc1c(N(C(=O)CC)C2(c3ccccc3)CCN(CCN3C(=O)N(CC)N=N3)CC2)cccc1,1
BrC(Br)(Br)CO,1
O=C(N(CC)CC)CNC(=O)c1cc(OC)c(OC)c(OC)c1,1
Cl/C(/Cl)=C\Cl,1
ClC(Cl)(Cl)[C@H](O)N1C(=O)C(c2ccccc2)(c2ccccc2)NC1,1
ClC(Cl)(Cl)COP(=O)(O)O,1
O=C(N1CCOCC1)c1cc(OC)c(OC)c(OC)c1,1
O=C1N(Cc2ccccc2)c2c(NN=C1/C(=N/O)/N)cccc2,1
O=C(N1CCCCCCC1)c1cc(OC)c(OC)c(OC)c1,1
Clc1c(C2=NCC(NOCC=C)=Nc3c2cc(Cl)cc3)cccc1,1
O=C(OCC)N,1
O=C(OC[C@H](OCn1c2N=C(N)NC(=O)c2nc1)CO)[C@@H](N)C(C)C,1
O=C(OCOC(=O)C(CCC)CCC)C(C)(C)C,1
O[C@H]1c2c(N)c3c(nc2CCC1)cccc3,1
O(C)c1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1,1
S(=O)(=O)(N)c1cc(OC)c(OC)c(C(=O)NC[C@@H]2N(CC=C)CCC2)c1,1
O=C(O)CC[C@H](N)C=C,1
O(CC)c1c(OC[C@@H]2OCCNC2)cccc1,1
O(C=C)C=C,1
FC(F)(F)c1cc(C2=CCN(CCc3cc4c(cc3)cccc4)CC2)ccc1,1
Oc1cc2c(cc1)C[C@H]1N(CC3CCC3)CC[C@@]32[C@@H]1[C@H](C)CC(=C)C3,1
N(c1c(C)cccc1C)C=1SCCCN=1,1
Fc1ccc(CN[C@H](C(C)C)CCCCCC(=O)O)cc1,1
Clc1cc(N2C(=O)N(CCN3CC(C)(C)C3)CC2)ccc1,1
Clc1c(CCN2CCN(c3nsc4c3cccc4)CC2)cc2c(NC(=O)C2)c1,1
Fc1ccc(C2=C(CCN3CCN(c4c(OC)cccc4)CC3)OC(=O)N2)cc1,1
Clc1cc2c([C@H](C)n3cncc3)noc2cc1,1
Clc1cnc(N2[C@H](OC(=O)N3CCN(C)CC3)c3nccnc3C2=O)cc1,1
Clc1cc2C(OCCN(C)C)=Cc3c(Sc2cc1)cccc3,1
N([C@@H](Cc1ccccc1)[C@H]1OCCC1)CC,1
O=C(Nc1cc(C(=O)C)c(OC[C@@H](O)CNC(C)C)cc1)CCC,0
O[C@@H](CNC)c1cc(O)c(O)cc1,0
S(CC(=O)N[C@@H]1C(=O)N2[C@H](C(=O)O)C(C)(C)S[C@@H]12)CC=C,0
O=C(NNCc1c(O)c(O)c(O)cc1)[C@H](N)CO,0
O(C[C@H](CN(Cc1ccccc1)c1ccccc1)N1CCCC1)CC(C)C,0
O=C(O)[C@@](NN)(Cc1cc(O)c(O)cc1)C,0
S(C(F)(F)F)CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3n(C)nnn3)CS[C@@H]12,0
O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(C=C)CS[C@@H]12)/C(=N/O)/c1nc(N)sc1,0
O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@@H]12)/C(=N/OC)/c1nc(N)sc1,0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3sccc3)[C@@H]2SC1)C1=NCNN1,0
S(/C=C/C#N)CC(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3n(C)nnn3)CS[C@H]12,0
O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(COC)CS[C@H]12)/C(=N/OC)/c1nc(N)sc1,0
O=C(N[C@H]1C(=O)N2C(C(=O)O)=C(OC)CS[C@H]12)[C@H](N)C1C=CCC=C1,0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cn3nnnc3)[C@@H]2SC1)c1scnn1,0
O=C(N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)/C(=N/OC)/C=1NC(=N)SC=1,0
O=C(N(CC)CC)Nc1cc(C(=O)C)c(OC[C@@H](O)CNC(C)(C)C)cc1,0
S(CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)CS[C@H]12)c1ccncc1,0
O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@@H]12)[C@H](N)C1=CCC=CC1,0
Clc1ccc([C@H](N2CCN(CCOCC(=O)O)CC2)c2ccccc2)cc1,0
Clc1cc2nccc(N[C@@H](CCCN(CC)CC)C)c2cc1,0
S(CCN/C(=N/C#N)/NC)Cc1c(C)[nH]cn1,0
Clc1ccc(N[C@@H]2/C(=N/C(C)C)/C=C3N(c4ccc(Cl)cc4)c4c(NC3=C2)cccc4)cc1,0
O=C(N[C@H]1C=2C(c3c(OC)c(OC)c(OC)cc3CC1)=CC=C(OC)C(=O)C=2)C,0
O=C(O[C@@H]1[C@H](c2ccc(OC)cc2)Sc2c(N(CCN(C)C)C1=O)cccc2)C,0
O=C(Oc1c(OC(=O)C(C)(C)C)ccc([C@@H](O)CNC)c1)C(C)(C)C,0
Clc1cc2NC(=O)N(C3CCN(CCCN4C(=O)Nc5c4cccc5)CC3)c2cc1,0
Oc1c(O)ccc(CCN)c1,0
Fc1c(N2CCNCC2)nc2N(CC)C=C(C(=O)O)C(=O)c2c1,0
O[C@H]1[C@]2(C)[C@H]([C@H]3[C@H](c4c(cc(O)cc4)CC3)CC2)CC1,0
Clc1c(Cl)cccc1[C@@H]1C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OC,0
S(C(F)F)CC(=O)N[C@]1(OC)C(=O)N2C(C(=O)O)=C(CSc3n(CCO)nnn3)CO[C@@H]12,0
Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1,0
Fc1c(N2C[C@@]3(C)[C@H]([C@@H](N)C3)C2)nc2N(C3CC3)C=C(C(=O)O)C(=O)c2c1,0
O=C1Oc2c(C(C)=C1)ccc(O)c2,0
O=C(O)[C@H](N)Cc1cc(O)c(O)cc1,0
Clc1c(CO)n(Cc2ccc(-c3c(-c4[nH]nnn4)cccc3)cc2)c(CCCC)n1,0
O=C(O)C=1C(=O)c2c(N(CC)C=1)nc(C)cc2,0
O=[N+]([O-])c1c(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cccc1,0
O[C@@H](CN)c1cc(O)ccc1,0
O=C(N[C@@H]1[C@H](C)N(OCC(=O)O)C1=O)/C(=N\OC)/c1nc(N)sc1,0
O=C(N[C@@H]1C(=O)N2[C@H](C(=O)OCOC(=O)C)C(C)(C)S[C@@H]12)Cc1ccccc1,0
O=C(N[C@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)Cc1ccccc1,0
O(C[C@H](O)CNC(C)C)c1c2c(ccc1)cccc2,0
O=C(OCC1=C(C(=O)O)N2C(=O)[C@@H]([C@@H](O)C)[C@@H]2S1)N,0
O[C@H](CCCN1CCC(C(O)(c2ccccc2)c2ccccc2)CC1)c1ccc(C(C)(C)C)cc1,0
O=[N+]([O-])c1c(O)c(O)cc(C(=O)c2ccc(C)cc2)c1,0
O=C1[C@](O)(CC)C2=C(C(=O)N3C(c4nc5c(c(CN(C)C)c(O)cc5)cc4C3)=C2)CO1,0
O(CC1=NCCN1)c1c(C(C)C)ccc(C)c1,0
O(C)c1c(OC)ccc([C@@](C#N)(C(C)C)CCCN(CCc2cc(OC)c(OC)cc2)C)c1,0
Oc1ccc(/C=C(\C#N)/C(/C#N)=C/c2ccc(O)cc2)cc1,0
O=C(C)c1cc2N(CCCN(C)C)c3c(Sc2cc1)cccc3,1
O=C(C)c1cc2N(CCCN3CCN(CCO)CC3)c3c(Sc2cc1)cccc3,1
Clc1cc2C(c3ccccc3)=NCc3n(c(CN(C)C)nn3)-c2cc1,1
N[C@H](CC=C)Cc1ccccc1,1
N(C[C@H](CN1c2c(Sc3c1cccc3)cccc2)C)(C)C,1
O=C1C(CC=C)(CC=C)C(=O)NC(=O)N1,1
O=C(OCC)c1c(CCN2CCN(c3ccccc3)CC2)c2c([nH]1)cc(OC)c(OC)c2,1
O=C(O[C@@]1([C@@H](C)CN(C)CC1)c1ccccc1)CC,1
Clc1ccc(-c2c(CC(=O)N(CCC)CCC)n3c(n2)C=CC(Cl)=C3)cc1,1
Clc1cc2C(c3ccccc3)=NCc3n(c(C)nn3)-c2cc1,1
NC12CC3CC(C1)CC(C2)C3,1
O=C(O)C=1C(=O)c2c(N(CC)C=1)nc(Cc1ccccc1)cc2,1
N(C)(C)c1cc(C)c(C[C@H](N)C)cc1,1
O=C1[C@@](CC)(c2ccc(N)cc2)CCC(=O)N1,1
O=C1C(CCC(C)C)(CC)C(=O)NC(=O)N1,1
Clc1cc2C(N3CCNCC3)=Nc3c(Oc2cc1)cccc3,1
CN1C[C@H]2N(c3c(cccc3)Cn3c2ccc3)CC1,1
Clc1cc2N(c3ccccc3)C(=O)CCN(C(=O)OCC)c2cc1,1
O(Cc1sc(C(C)C)nn1)c1cc2OC(=O)C(C)=C(C)c2cc1,1
O=C(OC1C[C@@H]2N(C)[C@H](C1)CC2)[C@H](CO)c1ccccc1,1
N#Cc1c(NCCN2CCOCC2)nnc(-c2ccccc2)c1,1
O=C(N1CCN(Cc2ccccc2)CC1)c1oc2c(c1)cccc2,1
O[C@]12[C@@H](c3c(c(C)ccc3)Oc3c1cccc3)CN(C)CC2,1
O=C(NN[C@@H](C)c1ccccc1)c1ccccc1,1
O=C(N1C(=O)[C@](CC)(c2ccccc2)C(=O)NC1=O)c1ccccc1,1
N(CC12c3c(cccc3)C(c3c1cccc3)CC2)C,1
N([C@H](Cc1ccccc1)C)(Cc1ccccc1)C,1
N(CCC)(n1c2c(cc1)cccc2)c1ccncc1,1
BrC(=C)CC1(CC=C)C(=O)NC(=O)NC1=O,1
Fc1c(N(C(=O)COC)[C@@H]2[C@@H](C)CN(CCN3C(=O)N(CC)N=N3)CC2)cccc1,1
Brc1c2oc(C3CCNCC3)cc2cc(OC)c1,1
Brc1ccc(NCCC(=O)N(C)C)cc1,1
Brc1ccc([C@@H](OCCN(C)C)c2ccccc2)cc1,1
Brc1ccc(C2(OC(=O)CCCCCCCCC)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,1
C(C)(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,1
O([C@@H](c1c(C(C)(C)C)cccc1)c1ccccc1)CCN(C)C,1
O=C1N(CCCCN2CCN(c3ncccn3)CC2)C(=O)CC2(C1)CCCC2,1
O=C1C([C@@H](CC)C)(CC)C(=O)NC(=O)N1,1
O=C1C(CC=C)(CC(C)C)C(=O)NC(=O)N1,1
N(CCCC)C[C@@H]1Oc2c(OC1)cccc2,1
N(C[C@H](CC1c2c(cccc2)CCc2c1cccc2)C)(C)C,1
O=C(OCC)NN[C@H](C)c1ccccc1,1
ClC(Cl)(Cl)[C@@H](O)NC(=O)OCC,1
BrC(C(=O)NC(=O)N)(CC)CC,1
O=C(N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1)CC,1
O=C(N)C1(N2CCCCC2)CCN(CCCN2c3c(cccc3)CCc3c2cccc3)CC1,1
O=C(OCC)c1c(NCCCC)c2c(n(CC)nc2)nc1,1
Clc1c(Cl)ccc(C[C@](N(C)C)(CO)C)c1,1
Clc1ccc([C@H](N2CCN(C)CC2)c2ccccc2)cc1,1
Clc1ccc(OC[C@@H](O)COC(=O)N)cc1,1
Clc1cc2N(CCCN(C)C)c3c(Sc2cc1)cccc3,1
Clc1cc2/C(=C/CCN(C)C)/c3c(Sc2cc1)cccc3,1
ClCC[C@H]1Oc2c(C(=O)N1)cccc2,1
N#Cc1cc2N(CCCN(C)C)c3c(cccc3)CCc2cc1,1
Clc1c([C@]2(O)c3c(N4C2=NCCC4)cccc3)cccc1,1
N(C)[C@@H]1c2c3N(c4c(cccc4)CCc3ccc2)CC1,1
N(CC/C=C\1/c2c(OCc3c/1cccc3)cccc2)(C)C,1
O(C(c1ccccc1)c1ccccc1)CCN(C/C=C/c1ccccc1)C,1
O=[N+]([O-])c1c(N)cc(OCC)c(C(=O)NC2CCN(C[C@H]3CC=CCC3)CC2)c1,1
Brc1cc(/C=C/C(=O)NCC)ccc1,1
Fc1ccc(C(=O)CCCN2CCN(c3ncc4c(c3)cccc4)CC2)cc1,1
Fc1ccc([C@@]2(CCCN(C)C)OCc3c2ccc(C#N)c3)cc1,1
Clc1c(C2=NCc3n(c(C)nc3)-c3c2cc(Cl)cc3)cccc1,1
Clc1ccc(OCC(=O)NCCN(CC)CC)cc1,1
Clc1cc2N(CCCN(C)C)c3c(cccc3)CCc2cc1,1
Clc1c(C2=NCC(=O)Nc3c2cc([N+](=O)[O-])cc3)cccc1,1
Clc1cc2/C(=C\3/CCN(C)CC/3)/c3c(Oc2cc1)cccc3,1
Clc1c([C@@]23OCC[N@@]2CC(=O)Nc2c3cc(Cl)cc2)cccc1,1
Clc1cnc2N(CCCN3CCN(CCO)CC3)c3c(Sc2c1)cccc3,1
O(C)c1c2O[C@@H]3[C@@H](O)C=C[C@@H]4[C@H]5N(C)CC[C@@]34c2c(cc1)C5,1
